"log_sqft_living","bedrooms","bathrooms","grade","waterfront"
7.39018142822643,4,2.5,7,0
7.76641689801966,4,2.5,9,0
7.29979736675816,3,1.5,7,0
7.90100705199242,4,2.5,9,0
7.48436864328613,3,1.5,7,0
7.26542972325395,3,1.5,6,0
7.67786350067821,2,1,8,0
7.49554194388426,3,1.75,8,0
7.56527528189893,2,2,8,0
7.58069975222456,4,2.25,8,0
7.56008046502183,4,2.5,8,0
7.29301767977278,3,1.75,6,0
7.99967857949945,5,3,7,0
7.99967857949945,5,3,7,0
7.76641689801966,3,2,8,0
7.4899708988348,3,1.75,7,0
7.66387725870347,3,2.25,8,0
7.61579107203583,4,2.5,8,0
7.4899708988348,4,2,8,0
7.72312009226633,3,2.5,8,0
7.7621706071382,4,2,7,0
7.43248380791712,3,2.5,8,0
7.18538701558042,3,1,7,0
7.89729647259588,4,2.5,9,0
7.94093976232779,4,2.25,7,0
7.73193072194849,3,2.5,8,0
7.96206730875367,4,2.5,8,0
8.01631789850341,3,2.5,10,0
7.98616486033273,4,2.75,9,0
7.08170858610557,3,1,6,0
7.49554194388426,3,2.5,7,0
7.36518012602101,3,1.75,8,0
7.45587668749182,3,2.5,8,0
7.55485852104068,3,2,7,0
6.90775527898214,2,1.75,6,0
7.83201418050547,4,2.75,7,0
7.25841215059531,3,1,7,0
8.03268487596762,4,3.5,9,0
6.96602418710611,3,1,7,0
7.67786350067821,4,2.5,8,0
8.30893825259578,4,3.5,10,0
7.57044325205737,1,2.25,7,0
7.71868549519847,4,2.5,8,0
7.39018142822643,2,1,6,0
6.82437367004309,2,1,6,0
7.22256601882217,3,2.5,7,0
6.82437367004309,3,1,6,0
7.2152399787301,3,1.5,7,0
7.39633529380081,3,1.5,7,0
8.19146305132693,6,2.5,8,0
8.00969535774292,4,2.5,9,0
7.74932246466036,3,1.75,8,0
8.09864284375942,5,3,7,0
7.62070508683826,3,2.5,8,0
7.56008046502183,3,2.75,8,0
7.65917136766606,3,2.5,8,0
7.68248244653451,3,2.5,9,0
7.1929342212158,2,1.5,7,0
7.36518012602101,3,2,6,0
8.18311807939475,3,2.75,10,0
7.85554467791566,4,2,9,0
7.56527528189893,4,1.75,8,0
7.65917136766606,3,2.5,7,0
7.59588991771854,3,2.5,8,0
7.1777824161952,4,1.75,7,0
7.8898337513943,3,2.5,10,0
7.55485852104068,2,2.25,7,0
7.33302301438648,4,1.5,6,0
7.97933889526233,6,1.75,9,0
6.9177056098353,3,1,7,0
7.80384330353877,4,1.75,9,0
7.50659178007084,4,2.5,7,0
7.64491934495886,4,2.5,7,0
7.69621263934641,2,1.75,7,0
7.71868549519847,4,3,8,0
7.27931883541462,3,2.25,8,0
7.73193072194849,4,2.5,8,0
7.90838715929004,4,3.5,8,0
7.71868549519847,3,2.25,8,0
6.99393297522319,3,2,7,0
7.58578882173203,3,2,7,0
7.93020620668468,4,2.25,7,0
7.73630709654828,4,2.25,8,0
7.75362354655975,3,1.75,7,0
8.30893825259578,4,4.5,10,0
7.29301767977278,4,2,8,0
7.39018142822643,2,1,6,0
8.07713663853845,5,2.75,9,0
8.0925452638913,4,2.5,9,0
7.67786350067821,3,1.75,8,0
7.0475172213573,2,1,7,0
7.71423114484909,4,2.5,8,0
7.15461535691366,3,1.5,6,0
6.73340189183736,3,1,6,0
7.4265490723973,3,1.75,8,0
7.75362354655975,5,2.75,7,0
8.01631789850341,4,2.5,10,0
7.96554557312999,6,3,7,0
7.97590836016554,3,2.75,7,0
8.03592636989179,4,3.25,10,0
7.90838715929004,4,2.75,8,0
7.1777824161952,3,1.5,7,0
7.4899708988348,2,1,8,0
7.94803199063728,3,2.5,9,0
8.05515773181968,4,2.5,9,0
8.27639470486331,5,3.25,9,0
7.95155933115525,6,2.75,8,0
7.81601383915903,5,1,7,0
7.56527528189893,3,2.5,7,0
7.13886699994552,3,1,6,0
6.50727771238501,3,1,6,0
8.27639470486331,5,3.25,10,0
8.05832730658096,4,2.5,10,0
7.47873482556787,4,1.75,8,0
7.71423114484909,5,3,8,0
6.89770494312864,3,1,7,0
7.36518012602101,3,2.5,7,0
7.35244110024358,4,1.75,7,0
7.87853419614036,6,2.5,8,0
7.65917136766606,2,1.75,6,0
7.09007683577609,2,1,6,0
8.52516136106541,4,4,10,0
7.28619171470238,3,1,5,0
8.49494758246892,4,3.25,13,0
7.36518012602101,3,1,7,0
7.64969262371151,3,2.25,8,0
7.63046126178363,3,2.25,8,0
7.43248380791712,3,2.5,8,0
8.12266802334641,4,3,8,0
7.75362354655975,3,2.5,9,0
7.50659178007084,4,1.75,7,0
7.54433210805369,3,1.75,8,0
8.24800570160062,4,3.75,10,0
7.92660259918138,3,2.5,9,0
8.01301211036892,4,3.5,10,0
7.0647590277918,3,1.75,7,0
7.14677217945264,3,1,7,0
7.57558465155779,4,2.75,8,0
7.70975686445416,4,2.75,7,0
7.70526247486633,3,1.75,7,0
7.63046126178363,4,2,7,0
7.00306545878646,3,1,7,0
7.03878354138854,4,1,7,0
7.59085212368858,3,1.75,9,0
7.81601383915903,5,3,7,0
6.95654544315157,3,1,7,0
7.13886699994552,3,1,6,0
7.4265490723973,3,2,6,0
7.2152399787301,4,1,7,0
7.80384330353877,4,2.5,9,0
7.72312009226633,5,2.5,8,0
6.96602418710611,2,1,5,0
8.22147894726719,4,2.5,10,0
7.38398945797851,3,1.75,7,0
8.11671562481911,4,2.5,8,0
6.67203294546107,2,1,7,0
7.41457288135059,2,1.75,7,0
7.25841215059531,3,1.5,7,0
7.62559507213245,3,2.5,8,0
7.13089883029635,3,1.75,7,0
7.43838353004431,3,1.75,7,0
7.88608140177575,4,2.5,10,0
7.20785987143248,3,1,6,0
7.50108212425987,4,2,7,0
7.7007477945118,4,2.75,8,0
7.65917136766606,3,1.5,7,0
7.81197342962202,3,2.25,8,0
7.90100705199242,4,2.5,9,0
7.4730690880322,2,1.75,7,0
7.56527528189893,5,2,6,0
7.4265490723973,4,1,6,0
7.23705902612474,2,1,6,0
7.71423114484909,4,2.25,8,0
7.59085212368858,4,1,7,0
7.51207124583547,3,1.75,8,0
6.88755257166462,3,1.75,6,0
8.17470288246946,6,2.5,8,0
7.41457288135059,3,1.5,7,0
7.82003798945875,4,2.5,8,0
7.75319426988434,4,2.5,9,0
7.4899708988348,3,2.25,8,0
7.94803199063728,3,3,8,0
7.05617528410041,3,1,7,0
6.90775527898214,3,1,7,0
7.83991936001258,3,2.5,8,0
7.46737106691756,2,1.5,8,0
7.96901178110648,3,2.5,8,0
7.53369370984863,4,2,7,0
7.69621263934641,4,2.25,8,0
7.17011954344963,3,1,7,0
8.13446757027756,5,2.25,10,0
7.05617528410041,3,1,7,0
7.64969262371151,3,1.75,8,0
7.30653139893951,3,2.5,7,0
8.09559870137819,4,3,7,0
7.27931883541462,3,1.75,8,0
7.56527528189893,3,2.5,7,0
7.41457288135059,3,1.75,7,0
7.13886699994552,3,1.75,7,0
7.0647590277918,3,1,6,0
8.11671562481911,4,3,9,0
7.25841215059531,3,2.5,7,0
7.68248244653451,3,1.75,7,0
7.49554194388426,4,1.75,6,0
7.60090245954208,4,2.5,8,0
7.41457288135059,3,1.75,7,0
7.33953769540767,4,2,7,0
7.05617528410041,2,1.5,7,0
7.43838353004431,3,1,7,0
7.36518012602101,3,1.75,8,0
7.64012317269536,3,2.5,8,0
6.93731408122368,3,2,6,0
7.47873482556787,3,1.75,7,0
7.33953769540767,3,2,7,0
7.88231491898027,4,2.5,9,0
7.89729647259588,4,2.75,8,0
7.7007477945118,4,2.75,9,0
7.77904864492556,4,2.5,7,0
7.85554467791566,5,2.75,8,0
7.67786350067821,4,2.5,7,0
7.70975686445416,4,2.5,8,0
7.60090245954208,4,2,7,0
7.15461535691366,3,1,6,0
7.94093976232779,4,2.75,8,0
7.4265490723973,4,1.75,8,0
7.67322312112171,3,2.5,8,0
7.94449216393216,3,2.5,9,0
7.46737106691756,3,2.25,7,0
6.96602418710611,2,2,7,0
7.79564653633459,4,2.75,7,0
7.88608140177575,4,2.75,8,0
7.4205789054108,2,2,9,0
7.22983877815125,3,2,7,0
8.33327035325531,4,3.75,11,0
7.4899708988348,3,2.5,8,0
7.57044325205737,3,2.5,7,0
7.23705902612474,3,2,7,0
7.69621263934641,3,2,8,0
7.1420365747068,3,2.25,8,0
6.9985096422506,2,1,7,0
6.74523634948436,2,1,6,0
7.4730690880322,4,2,7,0
6.5366915975913,1,1,5,0
7.24422751560335,3,1.75,7,0
7.50108212425987,5,3,7,0
7.1777824161952,2,1,7,0
7.24422751560335,3,1,7,0
7.7621706071382,3,1.75,7,0
7.0475172213573,3,1,7,0
7.44424864949671,5,1.5,7,0
7.41457288135059,3,2.25,7,0
7.57558465155779,3,1.75,7,0
7.48436864328613,4,1.75,7,0
7.80384330353877,4,3,8,0
7.63046126178363,1,2.25,7,0
7.33953769540767,3,1.5,7,0
7.40853056689463,3,2.5,7,0
7.05617528410041,3,1,7,0
7.27239839257005,2,2,7,0
7.67322312112171,3,1.75,8,0
6.96602418710611,2,1,6,0
7.87092959675514,3,2.75,9,0
7.39633529380081,3,1.75,7,0
7.51752085060303,3,1.75,7,0
6.7093043402583,2,1,5,0
6.7093043402583,2,1,5,0
7.60589000105312,3,2.5,8,0
7.59588991771854,4,2.25,8,0
8.00302866638473,4,2.5,8,0
7.83991936001258,4,2.5,9,0
7.40245152081824,3,2.25,7,0
7.82404601085629,4,2.75,9,0
8.29903718161307,4,3.5,11,0
7.3132203870903,3,2,6,0
7.37400185935016,4,2.5,7,0
7.66387725870347,4,3,7,0
7.02997291170639,3,1,7,0
7.43248380791712,3,2,7,0
7.27239839257005,2,1,7,0
8.0925452638913,4,3.25,10,0
8.37793112408273,4,3.25,9,0
7.38398945797851,4,2.75,7,0
6.85646198459459,3,1,7,0
6.9177056098353,3,1,6,0
7.25841215059531,3,2,7,0
7.09007683577609,3,1.5,7,0
7.61085279039525,5,2.25,7,0
8.1285852003745,5,3.5,7,0
7.43838353004431,2,1,8,0
8.13446757027756,5,3.25,9,0
7.61579107203583,3,1.75,8,0
7.9585769038139,4,2.75,7,0
7.43248380791712,4,1.75,7,0
6.63331843328038,2,1,5,0
7.48436864328613,3,1.75,7,0
7.34601020991329,3,2,8,0
8.31630024903685,4,2.5,10,0
6.77992190747225,2,1,7,0
7.18538701558042,3,2.75,7,0
6.85646198459459,2,1,6,0
7.23705902612474,3,1.75,7,0
7.54960916515453,3,1.75,8,0
7.23849684089437,2,0.75,7,0
8.11372608597075,4,2.5,10,0
7.91935619066062,4,2.75,9,0
7.24422751560335,3,1,5,0
7.70526247486633,3,2.25,8,0
7.09837563859079,4,1,7,0
7.77904864492556,3,1.75,7,0
7.53369370984863,5,2,7,0
6.84587987526405,2,1.5,7,0
7.02108396428914,4,1,5,0
7.13089883029635,3,2.5,8,0
6.96602418710611,3,1.5,7,0
7.7873820264847,5,2.5,7,0
7.95296679092313,5,2.75,8,0
7.69621263934641,4,2.5,7,0
8.14902386805177,5,4,10,0
7.36518012602101,2,1,8,0
7.32646561384032,2,1,7,0
7.72312009226633,3,2.5,9,0
7.49554194388426,4,2,7,0
7.88231491898027,4,2.5,10,0
6.90775527898214,3,1,7,0
7.74066440191724,4,2,6,0
6.98471632011827,3,1,6,0
6.80461452006262,3,1,7,0
6.59304453414244,2,1,7,0
7.86326672400957,4,1.75,8,0
7.35883089834235,3,1.5,7,0
7.96415571884094,5,3,9,0
7.73630709654828,4,2.25,8,0
7.29301767977278,2,2.5,8,0
7.87092959675514,3,3.5,8,0
7.8935720735049,5,1.5,8,0
7.61085279039525,4,2,8,0
7.64969262371151,3,2.5,7,0
7.31986492980897,3,1.75,8,0
7.9550742732627,3,2.5,10,1
8.36170828857584,4,2.5,11,0
8.08271113423758,4,2.5,8,0
7.91571319938212,3,2.5,10,0
7.61085279039525,4,2.5,7,0
7.32646561384032,3,3.25,7,0
8.25842246245888,5,2.5,8,0
7.37775890822787,4,2.25,7,0
7.64491934495886,4,2.5,8,0
8.29903718161307,5,3.25,9,0
7.97590836016554,4,2.25,9,0
6.80239476332431,3,1,7,0
7.4500795698075,3,1.75,8,0
8.01631789850341,5,2.25,8,0
8.01631789850341,4,2.5,9,0
7.69165682281055,4,1.75,7,0
7.4265490723973,3,2.5,8,0
7.09837563859079,3,2,7,0
7.02108396428914,3,1.5,7,0
8.06463647577422,4,2.75,8,0
6.82437367004309,3,1,7,0
6.5510803350434,2,1,6,0
7.83991936001258,3,2.25,8,0
7.64969262371151,4,1.5,8,0
7.33953769540767,3,1,7,0
7.25841215059531,3,2,7,0
7.27931883541462,4,1.75,7,0
7.34601020991329,3,1.75,6,0
7.56008046502183,3,2.25,8,0
7.56008046502183,3,2.25,8,0
7.82803803212583,4,2.5,8,0
7.41457288135059,2,2,8,0
8.29154650988391,4,3.25,9,0
7.7621706071382,3,2,8,0
7.20785987143248,3,1.5,7,0
7.99967857949945,5,2.75,7,0
8.76248954737158,5,4.75,10,0
7.37148929521428,3,2,7,0
7.24422751560335,4,1.75,6,0
7.539027055824,3,2.25,8,0
8.1605182474775,4,3.25,10,0
7.22256601882217,2,2,8,0
7.94093976232779,4,2.5,8,0
7.70526247486633,3,2.5,8,0
7.65444322647011,3,2.5,8,0
7.4500795698075,3,2.25,7,0
7.48436864328613,5,2.25,8,0
7.25134498337221,3,1.75,7,0
7.65444322647011,3,3,7,0
7.90100705199242,3,2.5,10,0
7.86710550031674,3,2.25,8,1
7.41457288135059,3,2,7,0
8.42726848388825,4,3.5,11,0
8.23217423638394,3,3,10,0
7.38398945797851,3,2.5,8,0
7.46164039220858,3,2.25,7,0
8.16905314992734,5,3.5,7,0
6.73340189183736,3,1,6,0
6.73340189183736,3,1,6,0
7.29301767977278,4,1,7,0
7.81197342962202,4,2,6,0
7.70526247486633,4,1.75,8,0
7.4500795698075,3,1.75,7,0
7.90100705199242,4,2.5,8,0
6.85646198459459,2,1,5,0
7.4899708988348,3,2.5,8,0
7.38398945797851,3,2.5,8,0
7.73630709654828,3,2.5,8,0
7.68248244653451,4,2.5,7,0
7.64969262371151,3,2.5,9,0
7.74932246466036,3,2.5,8,0
7.02108396428914,2,1,6,0
7.33302301438648,3,2.5,7,0
8.15765701519647,3,2.5,9,0
7.07326971745971,3,1.5,7,0
7.62559507213245,5,2,7,0
7.76641689801966,2,2,9,0
7.85166117788927,4,2.5,8,0
7.14677217945264,2,1,7,0
7.13089883029635,3,1.5,7,0
7.82803803212583,3,2.25,8,0
7.89729647259588,4,3.75,9,0
7.97246601597457,4,2.5,8,0
8.25062008217469,4,2.5,11,1
7.15461535691366,5,1,7,0
8.37793112408273,5,3.5,10,0
7.22256601882217,1,1,7,0
7.11476944836646,2,2.25,8,0
7.79975331828725,4,2.5,9,0
8.39162996844089,4,3.5,12,0
6.8134445995109,2,1,6,0
6.8134445995109,2,1,6,0
7.67322312112171,3,2.5,8,0
7.67322312112171,3,2.5,8,0
8.06777619577889,4,3.25,8,1
7.66387725870347,4,2.5,7,0
7.91571319938212,4,2.5,9,0
8.05515773181968,4,3,9,0
7.27931883541462,3,2.25,8,0
7.78322401633604,5,2,8,0
7.73193072194849,4,2.25,7,0
7.74500280351584,4,2,8,0
7.80791662892641,4,2.5,9,0
8.34283980427146,4,3.5,12,0
7.39018142822643,4,2,7,0
7.68248244653451,4,1.75,8,0
7.96554557312999,3,2.25,8,0
8.09559870137819,4,2.5,11,0
7.97246601597457,5,2,7,0
7.67786350067821,3,2.5,9,0
7.71868549519847,4,1.75,7,0
7.20042489294496,3,1,5,0
7.23705902612474,4,1,7,0
7.37775890822787,4,2,7,0
7.62559507213245,4,2.5,8,0
7.85166117788927,3,2,7,0
7.88608140177575,3,2.5,9,0
7.33953769540767,3,1.5,7,0
7.87853419614036,5,3,7,0
7.09837563859079,2,1.75,8,0
8.23217423638394,4,2.5,11,0
7.20785987143248,2,1.75,8,0
7.86326672400957,5,2.25,8,0
8.26873183211774,3,2.75,6,0
7.20042489294496,2,1,8,0
7.4730690880322,3,2,7,0
7.51752085060303,3,2,7,0
7.99967857949945,3,2.25,9,0
7.45587668749182,3,2.5,8,0
7.40853056689463,4,1.75,8,0
8.12266802334641,3,2.5,9,0
7.69621263934641,3,2.5,9,0
7.68708015578313,4,2.5,7,0
7.30653139893951,3,1.75,7,0
7.33302301438648,3,2.5,8,0
7.07326971745971,3,1,7,0
7.64012317269536,4,2.5,9,0
8.07090608878782,4,2.5,8,0
7.539027055824,4,2.25,7,0
7.82803803212583,3,2.5,7,0
6.96602418710611,2,1,6,0
7.66387725870347,3,2.5,8,0
7.18538701558042,3,1.75,7,0
6.94697599213542,3,1.75,6,0
7.0475172213573,3,2,7,0
7.65917136766606,4,2.25,7,0
7.66387725870347,3,2,7,0
7.75790620835175,4,2.5,8,0
7.71868549519847,4,1.75,7,0
7.54433210805369,3,1.75,7,0
7.03878354138854,2,1,6,0
7.93020620668468,3,2.5,9,0
7.77904864492556,4,2.5,8,0
7.77904864492556,3,1.75,8,0
7.8935720735049,3,2,9,0
7.35244110024358,2,2.5,8,0
7.02997291170639,2,1,6,0
7.02108396428914,2,1,7,0
7.62559507213245,4,2.25,8,0
7.86326672400957,5,2.25,8,0
6.95654544315157,3,2.25,7,0
7.86326672400957,3,2,10,0
7.94129557090653,4,2.5,9,0
8.30893825259578,4,3.25,11,0
7.72312009226633,3,2,7,0
8.39615486303918,4,2.75,10,0
6.39692965521615,1,0,3,0
7.79564653633459,3,2.25,9,0
8.13739583005665,3,2.5,10,0
7.07326971745971,2,1,7,0
7.60589000105312,4,2.25,7,0
7.11476944836646,3,2,7,0
7.91935619066062,5,2.5,8,0
7.17011954344963,3,2.75,7,0
7.0475172213573,3,1.5,7,0
7.70526247486633,3,1.75,7,0
7.62559507213245,3,2.5,9,0
7.43838353004431,4,1.75,8,0
7.38398945797851,3,1.75,7,0
7.90838715929004,4,2.75,8,0
7.69165682281055,4,2.5,8,0
7.91205688817901,4,2.75,8,0
7.82003798945875,3,2.5,9,0
7.31986492980897,4,2,7,0
8.4595640785796,4,4.25,11,0
8.24538446812075,4,3,9,0
7.57558465155779,3,2.5,9,0
7.17011954344963,3,2,7,0
7.38398945797851,3,1.75,7,0
7.62070508683826,4,2.5,7,0
6.5510803350434,2,1,5,0
6.87729607149743,3,1,6,0
6.8134445995109,3,1,6,0
6.96602418710611,3,1,7,0
7.68708015578313,5,3.25,7,0
7.62559507213245,3,1.75,8,0
6.62007320653036,2,1,6,0
6.68461172766793,3,1,6,0
8.15190987294091,4,2.25,9,0
7.23705902612474,3,1.5,6,0
6.80239476332431,3,1,6,0
6.95654544315157,2,1.75,6,0
7.7873820264847,3,2.5,9,0
7.07326971745971,3,2.25,7,0
7.03878354138854,3,1,7,0
6.5510803350434,2,1,6,0
7.63046126178363,4,2.5,8,0
7.70975686445416,3,2.25,8,0
7.57558465155779,2,2.25,8,0
7.64969262371151,3,1.75,7,0
7.66387725870347,4,2.5,7,0
7.539027055824,3,2,7,0
7.74500280351584,4,2.5,9,0
6.77992190747225,3,1,6,0
8.60337088765729,5,5,11,0
7.16239749735572,2,1.5,8,0
6.9177056098353,2,1,6,0
7.43248380791712,4,1.75,6,0
7.20785987143248,2,1.75,8,0
6.52209279817015,3,1,6,0
7.9585769038139,4,2.25,10,0
6.41345895716736,1,1,5,0
7.88608140177575,4,2.5,8,0
7.23705902612474,2,1,7,0
7.73630709654828,6,3,7,0
7.65444322647011,3,2.5,8,0
7.09007683577609,3,2,7,0
7.76641689801966,4,2.25,8,0
7.7621706071382,4,2.5,7,0
7.37148929521428,3,2.25,7,0
7.50108212425987,3,2.5,8,0
7.54960916515453,3,1.75,8,0
7.13089883029635,3,1,7,0
8.09559870137819,4,3.5,10,0
6.76849321164863,2,1.5,7,0
8.18032087477368,4,3.25,10,0
8.23747928861363,4,3.25,11,0
7.08170858610557,3,1,6,0
7.73193072194849,4,2,8,0
6.93731408122368,3,1,5,0
7.96206730875367,3,1.75,8,0
7.32646561384032,4,1.5,7,0
8.21608809863232,3,3,9,0
7.71423114484909,3,1.5,8,0
7.56008046502183,3,2.25,8,0
7.84776253747361,3,3,10,0
7.51752085060303,4,2.5,8,0
7.64012317269536,3,2.75,7,0
7.37775890822787,3,2,7,0
7.68156036255954,3,2,8,0
6.75693238924755,2,1,6,0
7.64969262371151,4,1.75,7,0
7.03878354138854,3,1,7,0
8.03592636989179,4,3,9,0
7.1929342212158,3,1,6,0
7.2152399787301,2,1,5,0
8.13739583005665,5,3,9,0
7.68708015578313,4,2,8,0
7.49554194388426,3,2,7,0
7.02108396428914,2,1,7,0
7.99967857949945,3,2.5,8,0
7.86326672400957,4,2.25,8,0
7.34601020991329,2,2,7,0
8.11072758297449,3,2.25,10,0
7.69621263934641,4,2.5,8,0
8.25322764558177,4,3.5,11,0
6.73340189183736,2,1,6,0
7.14677217945264,3,1.5,6,0
8.08332860878638,4,2.5,10,0
7.81601383915903,3,2.5,8,1
8.40514368760761,3,2.25,9,0
7.48436864328613,3,1,7,0
7.52294091807237,4,2.5,8,0
7.69621263934641,3,2.25,8,0
7.9229859587112,3,2.25,8,0
6.99393297522319,2,1,7,0
8.03592636989179,4,2.75,9,0
6.7093043402583,2,1,7,0
7.27586460054653,3,2.25,7,0
7.50108212425987,4,2.25,7,0
7.39018142822643,3,1.75,7,0
6.96602418710611,2,1.75,7,0
6.95654544315157,3,1.75,7,0
6.9177056098353,3,1,7,0
7.62559507213245,4,2.5,8,0
6.87729607149743,2,1,6,0
7.33953769540767,3,2,8,0
8.00636756765025,4,2.75,9,0
8.06777619577889,4,2.5,9,0
7.53369370984863,4,2.5,7,0
7.69621263934641,4,2.5,8,0
8.02943284058124,4,2.5,9,0
8.22416351263786,4,3.75,10,0
7.79975331828725,4,2.5,7,0
6.89770494312864,2,1,7,0
8.33327035325531,3,4,11,0
8.20794694104862,4,3.5,9,0
6.8134445995109,3,1.5,5,0
7.57044325205737,3,2.5,9,0
7.48436864328613,4,2.5,9,0
7.69621263934641,3,2.25,8,0
8.76561454991472,4,4.25,12,0
7.63530388625941,3,2,8,0
7.62070508683826,3,1.75,7,0
7.74932246466036,4,2.5,8,0
7.27239839257005,2,2,7,0
7.43838353004431,4,2.5,7,0
7.43838353004431,4,2.5,7,0
7.62559507213245,3,2,8,0
6.68461172766793,2,1,6,0
7.49554194388426,3,1.75,8,0
7.28619171470238,5,2,6,0
7.16239749735572,3,1.75,7,0
7.54960916515453,3,1.5,7,0
7.29979736675816,3,1.75,8,0
7.64491934495886,4,2.5,7,0
7.57558465155779,4,2.25,8,0
7.13089883029635,3,1.75,7,0
6.89770494312864,3,1,6,0
7.91571319938212,3,2.5,9,0
7.13886699994552,3,1.75,7,0
7.67322312112171,4,2.5,8,0
7.46737106691756,3,1.75,7,0
7.96554557312999,3,2.25,8,0
7.85941315469358,4,2.25,9,0
7.79564653633459,3,1.75,7,0
7.29301767977278,2,2,6,0
7.61085279039525,3,2.75,7,0
6.41345895716736,2,1,6,0
8.00636756765025,3,2,8,0
6.82437367004309,2,1,5,0
6.97541392745595,3,1.75,6,0
8.13446757027756,4,2,8,0
7.50659178007084,4,2.5,7,0
6.96602418710611,2,1,7,0
8.02943284058124,5,2.5,9,0
7.74066440191724,4,2.5,7,0
7.38398945797851,3,2,7,0
7.94803199063728,5,2.75,9,0
6.87729607149743,3,1,7,0
7.4265490723973,3,2.5,7,0
7.62070508683826,4,2.75,8,0
7.27931883541462,3,1,7,0
7.96206730875367,4,2.25,9,0
7.53369370984863,5,2,7,0
7.82003798945875,4,3.5,8,0
8.11671562481911,4,2.5,9,0
8.06777619577889,4,2.75,9,0
7.35244110024358,3,1.75,6,0
7.91935619066062,4,2.5,9,0
6.82437367004309,2,1,8,0
7.03878354138854,2,1,6,0
7.83201418050547,3,2.5,7,0
8.05515773181968,5,3.5,9,0
7.62070508683826,4,2.5,7,0
7.48436864328613,4,2,7,0
7.71423114484909,3,2.5,8,0
8.0925452638913,4,2.5,9,0
8.04237800517328,5,2.75,9,0
7.52294091807237,4,1.5,8,0
7.35883089834235,3,1.75,7,0
6.62007320653036,2,1,6,0
7.71423114484909,4,2.25,10,0
7.53369370984863,3,2.5,8,0
7.89469085042562,4,2.5,9,0
7.30653139893951,3,1,7,0
7.75790620835175,4,2.5,8,0
7.43838353004431,4,2,7,0
7.27931883541462,2,2,9,0
8.10470346837111,3,2.5,9,0
7.32646561384032,4,1.75,6,0
7.13886699994552,5,1.75,7,0
7.51752085060303,3,1.75,8,0
7.46737106691756,4,2,6,0
7.27931883541462,4,1,6,0
8.75305551513822,4,4,13,0
7.13886699994552,2,2,7,0
7.64969262371151,4,1.75,8,0
7.79564653633459,4,2.5,8,0
8.35467426191846,4,3.25,10,0
7.51207124583547,4,2,7,0
7.1777824161952,2,1,6,0
8.03592636989179,4,3.25,9,0
7.84776253747361,4,2.5,9,0
7.56527528189893,3,1.75,8,0
7.28619171470238,2,1,7,0
8.14902386805177,3,3,9,0
8.09864284375942,5,3.5,9,0
6.7093043402583,3,1,6,0
7.29979736675816,3,1,6,0
7.25841215059531,4,2,7,0
7.93379687481541,3,2.5,8,0
7.23705902612474,2,1.5,8,0
6.85646198459459,3,1,7,0
8.00636756765025,4,3.5,7,0
7.15461535691366,4,1,7,0
6.76849321164863,2,1,7,0
7.2152399787301,3,1.5,7,0
6.90775527898214,3,1,7,0
7.91571319938212,4,2.5,8,0
7.35244110024358,3,1.75,7,0
7.85941315469358,4,2.5,9,0
7.52294091807237,3,2.5,9,0
7.82404601085629,5,2.25,7,0
8.09559870137819,4,2.5,7,0
6.50727771238501,2,1,5,0
7.96901178110648,5,2.75,10,0
8.00636756765025,5,2.5,8,0
7.56008046502183,4,2.5,7,0
7.58069975222456,4,3.25,7,0
7.60090245954208,3,1.75,7,0
8.1886891244442,6,4,9,0
7.91571319938212,4,2.5,9,0
8.20248244657654,9,4.5,8,0
7.74500280351584,4,2.5,8,0
7.64730883235624,4,2.5,9,0
7.35244110024358,2,2,8,0
7.539027055824,3,2.25,8,0
6.73340189183736,2,1.5,7,0
7.91205688817901,3,2.5,9,0
6.75693238924755,1,1,6,0
7.74932246466036,3,2,7,0
7.33953769540767,3,1.75,7,0
6.79122146272619,3,1,5,0
8.36404201192206,4,2.5,10,0
7.57558465155779,3,2.5,9,0
6.9177056098353,3,1,7,0
7.94803199063728,4,2.5,8,0
7.3132203870903,4,1.75,7,0
8.12266802334641,3,2.5,10,0
8.05832730658096,4,2.5,9,0
7.01211529430638,3,1,7,0
8.25062008217469,3,2.5,11,0
8.05832730658096,3,2.5,8,0
7.64969262371151,3,2.25,7,0
7.71423114484909,3,1.5,7,0
6.96602418710611,2,0.75,6,1
7.7621706071382,4,2.25,9,0
7.57044325205737,4,2.5,8,0
7.05617528410041,1,1,7,0
7.51752085060303,3,1.5,8,0
7.72312009226633,4,1.75,8,0
6.73340189183736,2,1,6,0
7.94803199063728,5,3,9,0
7.37775890822787,4,1,6,0
7.22256601882217,3,1.75,7,0
7.58069975222456,3,2.25,7,0
7.29301767977278,3,1.5,7,0
7.91571319938212,5,2.75,8,0
6.99393297522319,2,2.5,7,0
7.80791662892641,4,2.75,8,0
7.50659178007084,3,2.25,7,0
7.58069975222456,4,2.75,7,0
7.4730690880322,3,2.25,7,0
6.5792512120101,1,1,6,0
8.15190987294091,4,3.5,11,0
7.22256601882217,4,2,7,0
7.77064523412918,4,2.25,8,0
7.23705902612474,3,1,7,0
7.51752085060303,3,2,7,0
7.93379687481541,5,3,7,0
7.28619171470238,2,2.25,8,0
7.87092959675514,3,2.5,9,0
7.70975686445416,4,1.5,7,0
8.08641027532378,4,3,8,0
7.08170858610557,3,1,7,0
7.64491934495886,3,3,7,0
7.85554467791566,3,2.5,10,0
