"bedrooms","bathrooms","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","zipcode","lat","long","sqft_living15","sqft_lot15","log_sqft_living","age","log_sqft_lot","age_renov"
5,1.75,1,0,2,4,8,1540,950,98023,47.336,-122.35,2790,15600,7.82003798945875,58,10.1253903344142,0
2,1,1,0,0,3,7,1180,0,98011,47.7273,-122.236,1600,10800,7.07326971745971,33,9.28730141311231,0
4,2.5,2,0,0,3,8,2310,0,98092,47.3321,-122.172,2480,6200,7.74500280351584,19,8.73230457103318,0
4,2,2,0,0,4,7,1440,0,98144,47.5717,-122.287,1300,4080,7.27239839257005,45,8.48776438072542,0
2,1.5,2,0,0,3,9,1080,540,98144,47.5892,-122.309,1660,1642,7.39018142822643,10,7.27517231945277,0
3,2.5,2,0,0,3,8,2620,0,98038,47.3675,-122.042,2190,7842,7.87092959675514,26,9.03634406392822,0
4,2.5,2,0,0,3,9,3710,0,98029,47.5596,-122.016,3040,7491,8.21878715560148,14,8.92145757894788,0
3,1.5,1,0,0,4,7,1040,0,98005,47.5882,-122.155,1580,7200,6.94697599213542,59,9.24212969446559,0
5,3.25,2,0,0,4,8,2480,840,98042,47.3904,-122.154,2330,8339,8.10772006191053,18,9.33609157728174,0
2,1.5,1,0,0,5,7,800,0,98146,47.5119,-122.386,1190,5320,6.68461172766793,66,8.55487425838393,0
5,2.5,1,0,0,4,7,1240,800,98052,47.6544,-122.134,1800,8553,7.62070508683826,54,9.16920582861763,0
2,1.75,1,0,0,3,7,980,980,98031,47.4234,-122.212,1960,10140,7.58069975222456,60,10.3137411773761,0
4,2.5,2,0,0,3,8,2670,0,98075,47.5978,-122.038,2670,4410,7.8898337513943,18,8.39162996844089,0
4,2.5,2,0,0,3,8,2930,0,98034,47.7199,-122.246,2120,11175,7.98275770201111,7,9.0642735958414,0
2,1,1,0,0,3,6,830,0,98117,47.6929,-122.379,950,4000,6.72142570079064,62,8.29404964010203,0
5,1.75,2,0,0,3,7,1980,310,98105,47.664,-122.31,2870,4320,7.73630709654828,89,8.37101068123816,0
3,1.5,2.5,0,0,4,8,2510,0,98112,47.6195,-122.313,1740,1885,7.82803803212583,110,8.1886891244442,0
3,1,1,0,0,4,6,1280,0,98058,47.4491,-122.176,1170,7667,7.15461535691366,59,8.93221251232921,0
4,1.5,1,0,1,3,8,1350,460,98136,47.5233,-122.386,2020,6000,7.50108212425987,65,8.69951474821019,0
5,2.75,2,0,0,3,8,2080,0,98074,47.6288,-122.031,2030,11847,7.64012317269536,30,9.48713842782588,0
4,1.75,2,0,0,3,8,1680,0,98166,47.4612,-122.352,1840,9387,7.4265490723973,26,9.13172997139427,0
3,2.25,2,0,0,3,7,1660,0,98019,47.7362,-121.967,1680,4652,7.41457288135059,16,8.54247099860051,0
3,2.5,2,0,0,4,7,1650,0,98030,47.3603,-122.19,1930,6666,7.40853056689463,28,8.69851424787661,0
3,2.5,2,0,0,3,9,1280,140,98102,47.6265,-122.323,1490,1439,7.25841215059531,14,7.27100853828099,0
4,2.25,1,0,0,3,8,1740,500,98074,47.6323,-122.029,1890,7875,7.71423114484909,33,9.03312575255037,0
3,1.5,1,0,0,3,7,910,320,98103,47.667,-122.333,1260,4488,7.11476944836646,90,8.02617019494643,0
3,1,1,0,0,4,6,1260,0,98198,47.4187,-122.323,1520,6600,7.13886699994552,63,8.69951474821019,0
3,2.5,2,0,0,3,8,2060,0,98029,47.5793,-122.002,1930,5264,7.63046126178363,27,8.47886807709457,0
4,3.5,1,0,0,3,8,2190,900,98034,47.7176,-122.214,2200,7408,8.03592636989179,26,9.260082463871,0
4,1.75,1,0,0,4,8,2010,1210,98177,47.7719,-122.361,1660,8363,8.07713663853845,58,8.90815361332152,0
3,2.5,2,0,0,3,7,2020,0,98038,47.3848,-122.033,1930,5134,7.61085279039525,16,8.48570252432487,0
2,1.75,1,0,0,3,9,1910,0,98074,47.6276,-122.053,2580,12326,7.55485852104068,41,9.40442579569038,0
3,1,1,0,0,3,6,1000,150,98178,47.5075,-122.262,1340,10000,7.0475172213573,66,9.21034037197618,0
4,2.75,1.5,0,0,3,8,1550,1180,98115,47.6737,-122.304,1860,3560,7.91205688817901,96,8.17751582384608,10
6,3,2.5,0,0,3,7,2290,600,98102,47.6227,-122.323,2180,2460,7.96901178110648,111,7.77064523412918,0
3,2.5,1,0,0,4,8,1490,790,98005,47.6362,-122.175,2100,12746,7.73193072194849,44,9.45297277587424,0
2,1,1,0,0,3,6,1040,0,98118,47.519,-122.26,1380,5700,6.94697599213542,95,8.64822145382264,0
4,1.75,1,0,0,4,9,2040,400,98052,47.6339,-122.096,2040,8480,7.79975331828725,48,8.91931939825889,0
3,2.5,1,0,0,4,8,1000,720,98052,47.6631,-122.129,1720,6136,7.4500795698075,40,8.68946441235669,0
3,2.5,1.5,0,0,3,10,3430,0,98033,47.6477,-122.183,3440,35021,8.14031554015999,33,10.2652793828543,0
4,2.5,2,0,0,3,8,2570,0,98038,47.3588,-122.038,2570,4933,7.85166117788927,12,8.4898219946201,0
4,3.25,1,0,0,3,10,2320,2040,98038,47.4375,-122.008,2410,87120,8.38022733634308,17,12.2560716026245,0
4,2.75,1,0,0,3,7,1210,850,98001,47.3424,-122.275,1940,7420,7.63046126178363,39,8.90245559220688,0
4,2.5,2,0,0,4,10,3020,0,98042,47.363,-122.127,3020,8406,8.01301211036892,23,9.02425172861298,0
3,2.5,1.5,0,0,3,7,1540,800,98122,47.6033,-122.303,1590,4200,7.75790620835175,111,8.34283980427146,0
5,2,1,0,0,5,7,1210,1190,98056,47.5112,-122.186,1760,9533,7.78322401633604,58,9.16293424957891,0
3,2.25,1,0,0,4,7,1110,500,98032,47.3683,-122.279,1690,11839,7.38398945797851,49,9.38597294061934,0
3,1.75,1,0,0,3,7,1090,0,98003,47.2613,-122.302,1660,9219,6.99393297522319,23,8.94206869304423,0
3,1.75,1,0,0,4,7,1470,0,98092,47.3096,-122.197,2090,16988,7.29301767977278,42,9.47792177272096,0
3,2.25,1,0,0,4,8,1240,430,98008,47.6413,-122.113,1910,7000,7.4205789054108,43,8.73873546136347,0
3,2.5,2,0,0,3,8,1850,0,98034,47.7163,-122.229,1780,9660,7.52294091807237,26,9.22118139515406,0
3,2.75,1,0,4,5,9,2140,1800,98006,47.5654,-122.158,3390,9360,8.27893600229198,50,9.17688699571696,0
4,3,2,0,0,3,9,1920,410,98108,47.554,-122.308,2330,5242,7.75362354655975,14,8.15966073706338,0
4,2.5,1.5,0,0,4,6,2020,0,98065,47.5223,-121.818,1440,7200,7.61085279039525,63,8.88183630500415,0
3,1.5,1,0,0,5,7,1300,0,98033,47.6821,-122.196,2280,7200,7.17011954344963,57,8.88183630500415,0
3,1,1,0,0,4,7,1180,0,98031,47.4233,-122.177,1760,8657,7.07326971745971,49,8.84606519069288,0
3,1.75,1,0,0,3,8,1320,0,98007,47.6024,-122.143,2050,7644,7.18538701558042,51,8.96699411334445,0
6,2.75,1,0,0,4,7,1320,1200,98155,47.7636,-122.294,1820,11000,7.83201418050547,55,9.14034700015565,0
3,2.5,3,0,0,3,9,1680,0,98105,47.6604,-122.29,1950,5000,7.4265490723973,108,7.60090245954208,19
3,2.5,2,0,0,3,7,2000,0,98027,47.4733,-121.994,2000,51836,7.60090245954208,49,10.475539969718,12
2,1,1,0,0,5,6,1180,0,98027,47.5321,-122.029,1650,7121,7.07326971745971,63,8.49699048409872,0
3,3.25,2.5,0,0,3,9,3330,0,98040,47.5395,-122.242,4340,20031,8.11072758297449,29,9.62198633915943,0
2,2,1.5,0,0,3,8,1880,0,98112,47.6238,-122.311,1590,5400,7.539027055824,115,8.59415423255237,0
4,2.5,2,0,0,3,9,2210,780,98027,47.5353,-122.066,2990,6299,8.00302866638473,14,8.57168137670031,0
3,1.75,1,0,0,4,7,1510,0,98059,47.5069,-122.141,1480,17800,7.31986492980897,48,9.42609670485638,0
4,3,2,0,0,3,8,3110,0,98092,47.3279,-122.191,2820,7311,8.04237800517328,20,8.88613261817495,0
4,2.5,2,0,0,3,8,2150,0,98115,47.6962,-122.314,2030,6380,7.67322312112171,16,8.51719319141624,0
3,2.25,1.5,0,0,3,8,1200,700,98122,47.6122,-122.298,1310,3960,7.54960916515453,112,8.28399930424853,0
4,2.5,2,0,0,3,10,2720,0,98074,47.6293,-122.051,2720,10020,7.90838715929004,30,9.21034037197618,0
3,2.25,2,0,0,4,7,1560,0,98001,47.3393,-122.259,1920,8120,7.35244110024358,38,9.02159824737931,0
4,2.5,2,0,0,3,8,1990,0,98155,47.7678,-122.272,2220,11627,7.59588991771854,19,10.3117155071332,0
3,1.75,1,0,0,5,8,950,790,98115,47.6816,-122.31,1800,3960,7.46164039220858,87,8.02617019494643,3
4,2,1,0,0,3,7,1350,780,98031,47.4133,-122.209,1550,8596,7.66387725870347,55,9.03598698483141,0
4,1.75,1,0,0,5,7,1510,0,98133,47.7651,-122.339,1480,9176,7.31986492980897,60,9.12434665880921,0
5,3.5,2,0,0,3,7,1410,690,98178,47.5108,-122.257,1410,5650,7.64969262371151,18,8.53836742664764,0
5,2.5,1,0,0,4,8,1560,784,98023,47.3185,-122.377,2344,8000,7.7596141506969,41,8.98719682066197,0
3,1.5,1,0,0,4,6,1970,0,98058,47.4511,-122.089,1850,20160,7.58578882173203,49,10.0206481723097,0
3,2.25,2,0,2,3,7,1470,0,98133,47.7162,-122.349,1400,8204,7.29301767977278,35,9.1204156644482,0
2,1,1,0,0,3,7,940,0,98126,47.5375,-122.374,940,5040,6.84587987526405,91,8.52516136106541,0
3,1.75,1,0,0,4,9,1780,0,98042,47.367,-122.152,2750,13095,7.48436864328613,34,9.47998575694181,0
4,2.5,2,0,0,3,7,2230,0,98019,47.7245,-121.957,2490,6300,7.70975686445416,15,8.6557370008643,0
3,2.5,1,0,0,4,8,2400,1170,98177,47.7475,-122.364,3140,14375,8.18032087477368,36,9.62582181535983,0
3,2.5,2,0,0,3,7,1920,0,98019,47.7317,-121.964,2370,15235,7.56008046502183,27,9.63299030483845,0
3,1.5,1,0,0,3,7,1020,270,98168,47.4853,-122.318,1770,8400,7.16239749735572,60,9.03193115200214,0
3,1.75,1,0,0,5,7,1880,0,98059,47.5089,-122.155,1900,7972,7.539027055824,37,9.69658637676778,0
4,2.5,2,0,0,3,9,2960,0,98038,47.3597,-122.04,2750,4623,7.99294454731811,12,8.4424696452203,0
2,1.75,1,0,2,3,8,1300,540,98166,47.4382,-122.348,2920,15084,7.51752085060303,65,9.60737000126325,0
3,1.5,1,0,0,3,7,1090,800,98118,47.5396,-122.269,1750,6183,7.54433210805369,50,8.72955886955857,0
3,2.25,1,0,0,4,7,1120,700,98108,47.5684,-122.3,1970,6232,7.50659178007084,53,8.69951474821019,0
4,3.5,2,0,1,3,10,3610,760,98004,47.5876,-122.204,2960,10347,8.38251828808963,14,9.04899722156742,0
3,1.75,1,0,0,3,7,1530,0,98028,47.7655,-122.244,2100,12593,7.33302301438648,31,9.28089202792713,0
3,1,1,0,0,4,7,1030,0,98006,47.5742,-122.139,1480,12200,6.93731408122368,63,9.25722395787503,0
3,2.5,3,0,0,3,8,2000,0,98109,47.6476,-122.356,1560,1340,7.60090245954208,12,7.57558465155779,0
5,1.5,1,0,0,3,7,1010,720,98058,47.4646,-122.184,1730,9230,7.45587668749182,55,9.1302143274969,0
4,2.5,2,0,0,3,9,3620,0,98038,47.3711,-122.06,2590,16000,8.19422930481982,41,9.68034400122192,0
3,2.5,2,0,0,3,8,2040,0,98045,47.4833,-121.8,2390,9868,7.62070508683826,22,9.1718074222594,0
3,2.5,2,0,0,3,8,1680,960,98058,47.441,-122.125,2260,7373,7.87853419614036,26,8.81209910895734,0
3,2.5,2,0,0,3,7,1600,0,98056,47.4899,-122.164,1600,1700,7.37775890822787,12,7.71601526664259,0
4,1,1.5,0,0,4,7,1480,0,98133,47.763,-122.342,1820,7995,7.29979736675816,88,9.44738682845938,0
2,1,1,0,0,3,7,700,0,98122,47.6147,-122.3,1440,4800,6.5510803350434,95,8.47637119689598,0
2,1,1,0,0,3,7,700,0,98122,47.6147,-122.3,1440,4800,6.5510803350434,95,8.47637119689598,0
4,2.5,2,0,0,4,10,3520,0,98027,47.5535,-122.095,3470,11318,8.16621626859214,24,9.40861729556027,0
3,2,2,0,0,4,8,1650,0,98052,47.6638,-122.128,1750,6402,7.40853056689463,40,8.7653024887482,0
4,1,1.5,0,0,3,7,1360,0,98115,47.6878,-122.285,1530,5790,7.2152399787301,67,8.61250337122056,0
3,2,1,0,0,5,6,680,670,98056,47.4919,-122.187,1350,6700,7.20785987143248,73,8.80926561216931,0
3,2.5,2,0,0,4,7,1970,0,98042,47.3627,-122.073,1980,8852,7.58578882173203,19,8.74687531957003,0
3,2,2,0,0,3,8,1310,160,98126,47.5653,-122.369,1470,2288,7.29301767977278,14,7.4121603349452,0
4,1.75,1,0,0,5,7,1610,0,98042,47.3281,-122.135,1220,9800,7.38398945797851,48,9.17492042674492,0
2,1,1,0,0,3,7,810,0,98133,47.7289,-122.34,1080,7200,6.69703424766648,67,8.72420736080056,0
4,3.5,2,0,0,3,10,2820,0,98004,47.622,-122.195,2630,7904,7.94449216393216,22,8.96303219366268,0
3,1,1.5,0,0,4,5,1900,0,98001,47.2738,-122.271,1430,19200,7.54960916515453,75,10.4308162484011,0
4,2.5,1,0,0,4,8,1540,290,98177,47.7741,-122.373,1990,7700,7.51207124583547,44,8.90177508860798,0
4,1.5,1,0,0,4,7,1010,720,98059,47.4996,-122.163,1650,8066,7.45587668749182,54,8.94897560784178,0
4,2.5,2,0,0,4,7,2110,0,98033,47.6888,-122.201,2350,8625,7.65444322647011,40,8.89439598980643,0
3,2.5,2,0,2,3,9,3060,0,98065,47.5401,-121.861,3140,7438,8.02617019494643,13,8.96584549475094,0
4,2.5,2,0,0,3,8,2620,0,98118,47.5514,-122.263,1670,5080,7.87092959675514,34,8.89945790635397,0
2,1.5,2,0,0,3,7,1088,0,98034,47.7094,-122.213,1098,1469,6.99209642741589,34,7.2152399787301,0
3,1.5,1,0,0,4,7,1400,0,98055,47.4433,-122.194,1620,10849,7.24422751560335,53,9.29219681844602,0
2,2,1,0,0,5,7,1020,520,98177,47.7044,-122.372,1380,6930,7.33953769540767,75,8.82526595351575,0
3,2.5,2,0,0,3,7,1300,240,98144,47.586,-122.313,1540,2875,7.33953769540767,19,7.35500192110526,0
3,1.5,1.5,0,0,3,8,1790,520,98119,47.6431,-122.359,1930,4320,7.74500280351584,91,8.11969625295725,0
4,1.75,1,0,0,4,7,1730,0,98059,47.4756,-122.157,1550,11211,7.45587668749182,46,9.16115012778541,0
4,2.25,1,0,0,3,8,1470,600,98155,47.7765,-122.276,2140,12043,7.63530388625941,40,10.5826879269634,0
2,1,1,0,0,3,7,900,0,98118,47.5273,-122.265,1175,5320,6.80239476332431,66,8.41183267575841,0
3,1,1,0,0,3,6,860,0,98133,47.7508,-122.339,1170,8000,6.75693238924755,65,8.80011394676631,0
5,4,1.5,0,0,3,7,2070,910,98115,47.6736,-122.323,1560,4225,7.99967857949945,96,8.41183267575841,0
5,4,1.5,0,0,3,7,2070,910,98115,47.6736,-122.323,1560,4225,7.99967857949945,96,8.41183267575841,0
5,2.5,2,0,0,3,7,2740,0,98031,47.4199,-122.183,1900,7416,7.91571319938212,27,9.42649958951595,0
4,2.5,2,0,0,3,7,1790,0,98030,47.3849,-122.204,1680,5320,7.4899708988348,21,8.56731580081945,0
3,1.75,1,0,0,3,7,1330,420,98072,47.7421,-122.089,1750,16050,7.46737106691756,39,9.72603412713903,0
4,4,2,0,0,3,10,3610,0,98075,47.5812,-121.993,3530,11783,8.19146305132693,17,9.45805945585643,0
6,1,2,0,0,3,7,1430,0,98004,47.6255,-122.209,2450,10080,7.26542972325395,63,9.93401675757095,0
3,1.75,1,0,0,4,7,1570,0,98052,47.6916,-122.122,1610,7500,7.35883089834235,49,9.64859530290734,0
2,1,2,0,0,3,7,2280,0,98136,47.525,-122.389,2360,6000,7.73193072194849,85,10.5320962119585,0
3,1,1,0,0,3,6,940,0,98107,47.6744,-122.383,1500,5000,6.84587987526405,101,7.76895604453833,0
4,2.5,2,0,4,3,9,2920,0,98065,47.5333,-121.859,3100,6001,7.97933889526233,13,8.69951474821019,0
4,2.25,2,0,0,3,9,2260,0,98074,47.6415,-122.057,2470,11900,7.72312009226633,41,9.38429367909962,0
5,2,1.5,0,2,4,7,1280,720,98112,47.6283,-122.301,1680,4000,7.60090245954208,109,8.34545542816193,0
2,1.75,1,0,0,3,8,1440,0,98053,47.7143,-122.032,1680,6200,7.27239839257005,12,8.34877453979127,0
5,2,1.5,0,0,4,8,2310,0,98004,47.6395,-122.203,2810,13906,7.74500280351584,51,9.50524628951728,0
4,2.25,1.5,0,0,4,7,1340,960,98144,47.5895,-122.311,1540,3000,7.74066440191724,113,8.43381158247719,0
2,2.25,1.5,0,0,3,8,1490,0,98108,47.5577,-122.297,1820,7875,7.30653139893951,91,8.82025636590632,0
3,2.25,2,0,0,3,8,1830,0,98059,47.4786,-122.112,1500,25641,7.51207124583547,28,10.1519479118341,0
5,4.5,2,0,0,3,10,4440,0,98168,47.4702,-122.275,2720,10080,8.39840965542627,5,9.18850367736701,0
4,3.5,2,0,3,4,11,3930,1040,98006,47.5496,-122.12,3580,13335,8.51117511909067,25,9.71607304867616,0
2,1.5,2,0,0,3,7,840,160,98144,47.5708,-122.288,1000,1083,6.90775527898214,10,6.98007594056176,0
4,2.5,1,0,4,3,9,3450,1490,98178,47.5095,-122.247,2430,9272,8.50512061018197,64,9.2140335438138,0
2,2,1.5,0,0,5,7,1220,760,98103,47.6809,-122.351,1280,3900,7.59085212368858,111,8.69951474821019,0
3,2.5,1,0,0,3,7,1210,350,98188,47.457,-122.27,2070,9600,7.35244110024358,53,9.16951837745593,0
2,1,1,0,0,3,6,870,0,98168,47.4906,-122.306,1100,8701,6.76849321164863,69,8.78523362361273,0
3,1,1,0,0,5,6,840,0,98042,47.3704,-122.08,870,5200,6.73340189183736,48,8.77955745588373,0
3,1,1,0,0,3,6,1250,0,98058,47.4522,-122.178,1188,7700,7.13089883029635,59,9.02569611981258,0
4,2.75,1,0,2,4,9,1980,1140,98040,47.5389,-122.242,3330,18777,8.04558828080353,63,9.90503635252598,20
2,1,1,0,0,3,6,750,0,98024,47.5655,-121.89,1100,8777,6.62007320653036,85,8.85366542803745,0
3,1.75,1,0,0,4,6,710,0,98126,47.5194,-122.375,900,5050,6.56526497003536,67,8.52714352226941,0
3,1.75,1,0,0,3,8,1620,670,98155,47.7735,-122.273,2320,12474,7.73630709654828,52,9.60238245975221,0
5,2.5,2,1,4,3,10,3750,0,98118,47.5379,-122.264,3540,24293,8.22951111896446,92,11.4260704393934,0
3,1.5,1,0,0,5,7,980,0,98034,47.7141,-122.213,1390,7280,6.88755257166462,48,8.96059613886479,0
2,1.75,1,0,0,4,7,1590,0,98002,47.3177,-122.21,1750,10687,7.37148929521428,45,9.330431852234,0
2,1,1,0,0,3,6,720,220,98199,47.6488,-122.385,1180,6000,6.84587987526405,75,8.29404964010203,0
3,1.75,1,0,0,3,7,1150,600,98198,47.3997,-122.313,1820,9623,7.46737106691756,55,9.1719113453564,0
3,1,1,0,0,3,6,880,580,98125,47.7009,-122.301,1530,8128,7.28619171470238,69,9.01517670716893,0
3,1.75,1,0,0,4,6,770,770,98105,47.67,-122.284,1510,4080,7.33953769540767,92,8.47637119689598,0
3,2,1,0,1,4,8,1380,1180,98136,47.5506,-122.395,1780,6800,7.84776253747361,65,8.8246778911642,0
3,1.75,1,0,0,4,7,1660,0,98022,47.2559,-122.007,2070,54450,7.41457288135059,26,10.5358757272505,0
3,2.5,2,0,0,3,8,1880,0,98029,47.5664,-121.999,2130,5114,7.539027055824,24,8.41161042884117,0
5,3.75,1.5,0,0,3,8,3500,0,98053,47.6745,-122.054,3250,38636,8.1605182474775,50,11.5277549624162,27
3,2.25,2,0,0,3,7,1840,0,98034,47.7326,-122.234,1840,7374,7.51752085060303,24,9.25913053614561,0
3,2,1,0,0,3,7,1060,0,98038,47.3897,-122.051,1080,7093,6.96602418710611,30,8.91085558740525,0
3,2.25,1,0,0,3,7,1390,400,98034,47.7321,-122.198,1940,7192,7.4899708988348,44,8.9226582995244,0
2,1,1,0,0,3,5,810,0,98055,47.4909,-122.203,890,4838,6.69703424766648,79,8.48425669116997,0
4,3.5,2,0,0,3,8,1820,780,98117,47.6948,-122.395,2000,6720,7.86326672400957,14,8.53699581871242,0
4,2.5,1,0,3,4,8,2000,1230,98075,47.5755,-122.07,3230,13420,8.0802374162167,44,9.86230090820588,0
4,2.25,2,0,0,3,8,2240,0,98032,47.361,-122.281,2050,9240,7.71423114484909,46,9.16951837745593,0
4,3,2,0,0,3,9,3400,0,98038,47.3548,-122.002,3400,5672,8.13153071060425,11,8.53699581871242,0
4,2,1,0,1,3,7,1940,1200,98199,47.6656,-122.406,3300,10080,8.0519780789023,78,9.29422185595688,48
4,2.5,2,0,0,3,8,2780,0,98075,47.5989,-122.039,2510,4200,7.93020620668468,16,8.34283980427146,0
4,2.75,1,0,0,3,8,1670,650,98133,47.7373,-122.35,2070,9575,7.74932246466036,49,9.4228677708272,0
3,1.75,1,0,0,3,7,1370,0,98198,47.3815,-122.313,1400,7500,7.22256601882217,30,8.67556352738768,0
5,1.75,1,0,0,3,7,1230,1000,98178,47.5055,-122.26,1380,6570,7.70975686445416,58,8.93062646917358,0
3,2.5,2,0,0,3,7,1610,0,98030,47.3661,-122.173,1610,7162,7.38398945797851,23,8.88502565805085,0
3,2.5,2,0,0,3,11,3410,0,98042,47.3228,-122.08,2150,21429,8.13446757027756,27,10.6218637871418,0
4,2.5,2,0,0,3,9,2810,0,98074,47.614,-122.041,2920,4922,7.94093976232779,12,8.501470230951,0
3,1.75,2,0,0,3,6,1850,0,98059,47.4837,-122.148,2660,10650,7.52294091807237,74,9.61487171092426,12
3,1.5,1.5,0,0,3,8,1790,0,98119,47.6332,-122.362,1780,3600,7.4899708988348,105,8.47637119689598,0
3,1,1.5,0,0,4,7,1150,0,98155,47.7435,-122.296,1600,8146,7.0475172213573,67,9.3410176956178,0
4,2.75,1.5,0,0,4,7,2420,0,98002,47.3109,-122.229,1070,4804,7.79152281915073,103,9.07107830464268,0
3,2.25,1,0,0,4,7,1180,400,98038,47.3564,-122.04,1470,7358,7.36518012602101,28,8.85851081303393,0
5,2,1,0,1,3,8,1560,200,98028,47.7597,-122.263,2150,12676,7.4730690880322,58,9.97868778509906,0
5,2,1,0,1,3,8,1560,200,98028,47.7597,-122.263,2150,12676,7.4730690880322,58,9.97868778509906,0
3,2.5,2,0,0,3,9,2750,0,98077,47.75,-122.024,2780,35862,7.91935619066062,24,10.4631033404715,0
3,1,1,0,0,4,7,920,0,98042,47.3623,-122.09,1160,4875,6.82437367004309,39,8.49187538343195,0
3,1,1,0,0,3,7,960,0,98034,47.7231,-122.229,1740,10194,6.86693328446188,56,9.2282785171072,0
3,1.75,1,0,0,4,7,870,250,98107,47.6684,-122.368,1470,4000,7.02108396428914,101,8.29404964010203,0
3,1,1.5,0,0,4,7,1560,0,98144,47.5936,-122.301,1280,3960,7.35244110024358,110,8.28399930424853,0
3,1,1,0,0,3,7,980,400,98055,47.4339,-122.192,1910,7859,7.22983877815125,36,8.90027634863127,0
4,2.5,2,0,0,3,7,1940,0,98023,47.3063,-122.359,2060,7092,7.57044325205737,27,8.73327184500832,0
3,1.75,1,0,0,3,8,1370,440,98027,47.5322,-122.049,2140,10922,7.50108212425987,44,9.27096499379262,0
2,1,1,0,0,3,7,1100,0,98136,47.5312,-122.392,1240,4000,7.00306545878646,63,8.34283980427146,0
4,2.25,1,0,0,3,7,1170,810,98002,47.3207,-122.209,1610,9272,7.59085212368858,40,9.18132342290569,0
4,1.5,1,0,0,5,6,1340,0,98008,47.6214,-122.119,1210,7178,7.20042489294496,58,8.73230457103318,0
3,1.75,1,0,0,4,7,1400,280,98126,47.5535,-122.377,1540,5000,7.4265490723973,57,8.47637119689598,0
4,2.5,2,0,0,3,6,2060,0,98001,47.2849,-122.251,1530,8000,7.63046126178363,24,9.68034400122192,0
3,3.25,1,0,0,4,8,1770,850,98004,47.5836,-122.2,2180,8931,7.87092959675514,37,8.88391747120797,0
3,2.25,2,0,0,3,7,1610,0,98029,47.5675,-122.019,1610,5210,7.38398945797851,32,8.54849804124465,0
4,1.5,2,0,0,3,7,1490,0,98198,47.3684,-122.318,1490,7689,7.30653139893951,51,8.93062646917358,0
3,2.25,1,0,0,3,7,1540,360,98058,47.4564,-122.162,1480,8284,7.54960916515453,48,9.00270100719794,0
4,2.5,2,0,0,3,9,3440,0,98053,47.6969,-122.046,3150,44431,8.14322675036744,23,10.9365296769948,0
2,1,1.5,0,0,4,6,1130,710,98107,47.6757,-122.362,1320,4000,7.51752085060303,107,8.10167774745457,0
4,2,1,0,0,4,7,1400,930,98030,47.3782,-122.228,2050,9000,7.75362354655975,76,8.74033674273045,0
3,2,2,0,0,4,9,1880,370,98112,47.6289,-122.309,2690,4800,7.71868549519847,112,7.99799931797973,0
4,1.75,1,0,4,4,7,1000,1000,98116,47.5925,-122.391,1690,4144,7.60090245954208,59,8.29104513108173,0
2,2.5,1,0,3,4,9,1260,1750,98006,47.5643,-122.16,3010,11612,8.00969535774292,41,9.68346412855816,0
3,1.75,1,0,0,3,8,1150,530,98056,47.5199,-122.184,2100,10348,7.4265490723973,38,8.90774768678865,0
3,2,1,0,0,4,8,1530,0,98033,47.6653,-122.194,2240,7201,7.33302301438648,33,8.8206993992149,0
2,1,1,0,0,3,6,970,0,98116,47.5754,-122.414,1180,5900,6.87729607149743,106,8.47637119689598,77
5,1.75,1.5,0,0,4,7,1550,0,98108,47.554,-122.306,1220,5225,7.34601020991329,76,8.56121007683301,0
3,1.75,1,0,0,2,8,1660,0,98023,47.3118,-122.337,1840,7673,7.41457288135059,38,8.90245559220688,0
3,2.5,1.5,0,0,3,9,3680,0,98014,47.6903,-121.929,2410,144183,8.21066803116298,23,12.2251887627224,0
5,3.5,2,0,2,3,10,2290,920,98117,47.6801,-122.357,1940,5000,8.07402621612406,100,8.30893825259578,14
3,1,2.5,0,0,3,6,1480,0,98027,47.5378,-122.043,1510,8723,7.29979736675816,77,9.49401442303042,0
5,3.5,2,0,3,3,10,2680,920,98052,47.6582,-122.122,3420,9860,8.1886891244442,12,9.13905916997122,0
3,2.25,3,0,0,3,8,1700,0,98103,47.6598,-122.349,1560,1350,7.43838353004431,15,7.3004728142678,0
3,1.75,1,0,0,3,8,1240,440,98023,47.3107,-122.397,2020,8352,7.4265490723973,39,9.07394774707063,0
3,2,1.5,0,0,3,7,1550,0,98045,47.4855,-121.698,2300,35174,7.34601020991329,18,10.4392496615922,0
3,3.25,1,0,1,3,11,2650,1130,98006,47.5506,-122.101,3850,11170,8.23747928861363,18,9.27077674078001,0
4,2.5,1,0,0,3,7,1460,900,98125,47.7201,-122.308,1590,9906,7.76641689801966,32,8.90517298518338,0
3,2.5,2,0,0,3,7,1350,460,98199,47.6513,-122.386,1640,1563,7.50108212425987,20,7.46737106691756,0
3,2.5,2,0,0,3,9,2290,0,98029,47.5551,-122.001,2340,3626,7.73630709654828,11,8.15334975799889,0
4,2.75,2,0,0,3,10,3370,0,98077,47.7309,-122.058,3700,13129,8.12266802334641,26,9.42923490900098,0
4,1.75,1,0,0,4,7,1090,1000,98117,47.6802,-122.358,1760,5000,7.64491934495886,101,8.52714352226941,0
4,3.75,1.5,1,4,3,9,2130,0,98136,47.5489,-122.398,3030,28598,7.66387725870347,62,10.4541779127971,0
5,1.75,1,0,0,4,7,1360,700,98177,47.7767,-122.365,2060,9688,7.63046126178363,63,9.2975267336551,0
